epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
33,814.821,0.54389,1.03353,1.66923,0.75922,0.96649,0.88043,0.87039,0.39339,0.88868,1.53851,4.7632e-05,4.7632e-05,4.7632e-05
34,839.961,0.53127,0.99167,1.66107,0.7645,0.95006,0.87962,0.87127,0.37598,0.89114,1.53568,4.5058e-05,4.5058e-05,4.5058e-05
35,864.555,0.51468,0.98975,1.65816,0.77981,0.93404,0.87364,0.86573,0.3814,0.8783,1.53446,4.2484e-05,4.2484e-05,4.2484e-05
36,889.33,0.51564,0.98686,1.66659,0.77325,0.93812,0.8716,0.86244,0.37937,0.90422,1.53488,3.991e-05,3.991e-05,3.991e-05
37,914.518,0.51668,0.99556,1.66557,0.75413,0.94546,0.87712,0.87059,0.36611,0.895,1.53202,3.7336e-05,3.7336e-05,3.7336e-05
38,939.674,0.50615,0.96515,1.66221,0.72468,0.95999,0.86381,0.856,0.36978,0.9224,1.53274,3.4762e-05,3.4762e-05,3.4762e-05
39,964.534,0.49945,0.98151,1.66168,0.76545,0.94116,0.87321,0.86723,0.36207,0.91562,1.53126,3.2188e-05,3.2188e-05,3.2188e-05
40,989.077,0.49349,0.96689,1.64803,0.74643,0.94867,0.87151,0.86488,0.36331,0.91233,1.52996,2.9614e-05,2.9614e-05,2.9614e-05
41,1033.76,0.37988,0.84596,1.57763,0.74518,0.9449,0.86076,0.85428,0.36226,0.95145,1.52817,2.704e-05,2.704e-05,2.704e-05
42,1058.43,0.36834,0.81223,1.57694,0.75184,0.91519,0.86264,0.85479,0.36265,0.92144,1.52937,2.4466e-05,2.4466e-05,2.4466e-05
43,1082.99,0.35983,0.79791,1.57902,0.74993,0.93401,0.85767,0.85153,0.36202,0.96901,1.52915,2.1892e-05,2.1892e-05,2.1892e-05
44,1107.43,0.36085,0.78481,1.58568,0.76009,0.92294,0.85556,0.85009,0.3667,0.96533,1.53013,1.9318e-05,1.9318e-05,1.9318e-05
45,1131.52,0.35622,0.77624,1.57487,0.75154,0.94594,0.86027,0.85467,0.35609,0.94661,1.52794,1.6744e-05,1.6744e-05,1.6744e-05
46,1155.91,0.34764,0.75518,1.58786,0.75253,0.9236,0.85866,0.85289,0.35934,0.96846,1.52847,1.417e-05,1.417e-05,1.417e-05
47,1181.47,0.34392,0.73349,1.57804,0.74514,0.91416,0.8593,0.85431,0.35501,0.98874,1.52849,1.1596e-05,1.1596e-05,1.1596e-05
48,1207.15,0.34091,0.73243,1.58651,0.75153,0.92028,0.85882,0.85221,0.35321,0.99752,1.52715,9.022e-06,9.022e-06,9.022e-06
49,1232.56,0.33778,0.7279,1.57776,0.75728,0.91681,0.86503,0.8591,0.34883,0.99501,1.52703,6.448e-06,6.448e-06,6.448e-06
50,1257.18,0.3411,0.71651,1.57907,0.7676,0.90085,0.8617,0.85588,0.34783,1.00061,1.52688,3.874e-06,3.874e-06,3.874e-06
