epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
62,2276.53,0.21451,0.41509,0.83481,0.80143,0.97838,0.90189,0.89486,0.17705,0.41414,0.77465,5.1493e-05,5.1493e-05,5.1493e-05
63,2313.54,0.2158,0.42779,0.83425,0.78808,0.97072,0.89817,0.89026,0.17579,0.42988,0.77512,5.0206e-05,5.0206e-05,5.0206e-05
64,2351.26,0.21629,0.42198,0.83588,0.80739,0.9628,0.89228,0.88567,0.18608,0.43369,0.77717,4.8919e-05,4.8919e-05,4.8919e-05
65,2387.73,0.21459,0.41482,0.83589,0.78932,0.97846,0.90339,0.89537,0.1769,0.43891,0.77447,4.7632e-05,4.7632e-05,4.7632e-05
66,2424.75,0.21265,0.40414,0.83527,0.80842,0.96939,0.89966,0.89369,0.17986,0.42734,0.77548,4.6345e-05,4.6345e-05,4.6345e-05
67,2461.06,0.20734,0.39348,0.83068,0.79378,0.96979,0.89922,0.89199,0.17991,0.44607,0.77553,4.5058e-05,4.5058e-05,4.5058e-05
68,2500.77,0.20875,0.39853,0.83381,0.79532,0.97367,0.89304,0.88617,0.16791,0.44761,0.77341,4.3771e-05,4.3771e-05,4.3771e-05
69,2537.19,0.20779,0.39991,0.83454,0.79008,0.96213,0.88882,0.88356,0.16837,0.44057,0.77244,4.2484e-05,4.2484e-05,4.2484e-05
70,2573.46,0.20231,0.3927,0.82853,0.79952,0.97329,0.8977,0.89272,0.16943,0.43441,0.7716,4.1197e-05,4.1197e-05,4.1197e-05
71,2609.61,0.20249,0.38581,0.82784,0.80596,0.96977,0.89278,0.88575,0.16827,0.4337,0.77258,3.991e-05,3.991e-05,3.991e-05
72,2645.88,0.20089,0.38532,0.8276,0.7992,0.96628,0.90483,0.9018,0.16468,0.43414,0.77103,3.8623e-05,3.8623e-05,3.8623e-05
