epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
91,2929.73,0.31846,0.67269,0.82794,0.79526,0.97456,0.88472,0.85726,0.26767,0.50278,0.78668,5.98e-05,5.98e-05,5.98e-05
92,2968.61,0.30893,0.66147,0.82862,0.79711,0.99039,0.88287,0.85249,0.28799,0.49398,0.78935,5.902e-05,5.902e-05,5.902e-05
93,3016.51,0.30271,0.65433,0.81854,0.79331,0.97908,0.8888,0.8646,0.27032,0.49329,0.785,5.824e-05,5.824e-05,5.824e-05
94,3090.32,0.30469,0.64751,0.8248,0.79781,0.98844,0.8865,0.86673,0.25147,0.48555,0.78213,5.746e-05,5.746e-05,5.746e-05
95,3157.6,0.3009,0.63167,0.82533,0.79048,0.98316,0.88128,0.86291,0.25154,0.49709,0.78369,5.668e-05,5.668e-05,5.668e-05
96,3202.68,0.28999,0.63127,0.81994,0.78568,0.98973,0.87862,0.85187,0.27107,0.4854,0.78619,5.59e-05,5.59e-05,5.59e-05
97,3232.32,0.2934,0.63391,0.81798,0.79437,0.98914,0.886,0.86265,0.27199,0.48852,0.78591,5.512e-05,5.512e-05,5.512e-05
98,3271.48,0.28955,0.62702,0.81896,0.80302,0.97632,0.88805,0.86476,0.2549,0.49,0.78187,5.434e-05,5.434e-05,5.434e-05
99,3319.05,0.28494,0.61832,0.81594,0.79009,0.98864,0.88238,0.86243,0.25566,0.48995,0.78321,5.356e-05,5.356e-05,5.356e-05
100,3372.44,0.29153,0.62638,0.82008,0.7935,0.98646,0.88313,0.86491,0.24641,0.49312,0.78184,5.278e-05,5.278e-05,5.278e-05
