epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
58,1120.31,0.36982,0.53664,0.88972,0.78113,0.98606,0.89234,0.84322,0.35847,0.44017,0.84994,0.000397019,0.000397019,0.000397019
59,1138.84,0.3762,0.54916,0.89317,0.79489,0.98759,0.88239,0.8533,0.30552,0.42537,0.82784,0.000381899,0.000381899,0.000381899
60,1158.47,0.36181,0.52161,0.88556,0.77908,0.99217,0.88118,0.85531,0.27857,0.42766,0.81723,0.000366899,0.000366899,0.000366899
61,1177.05,0.36653,0.52752,0.88595,0.79301,0.96817,0.89384,0.8795,0.24786,0.42447,0.80651,0.000352037,0.000352037,0.000352037
62,1196.45,0.3716,0.54343,0.88104,0.79517,0.98616,0.88544,0.86229,0.27131,0.41604,0.81464,0.000337325,0.000337325,0.000337325
63,1214.93,0.36806,0.51827,0.88395,0.79818,0.98487,0.88032,0.86445,0.24712,0.4136,0.8064,0.000322778,0.000322778,0.000322778
64,1233.39,0.35633,0.50574,0.88369,0.78953,0.99066,0.88421,0.85909,0.28127,0.42163,0.82044,0.000308412,0.000308412,0.000308412
65,1251.88,0.35981,0.51679,0.88071,0.79062,0.98456,0.88057,0.86501,0.24504,0.40992,0.80674,0.000294239,0.000294239,0.000294239
66,1270.37,0.36206,0.51486,0.88483,0.7976,0.98487,0.87615,0.85972,0.23209,0.40979,0.80426,0.000280275,0.000280275,0.000280275
67,1288.93,0.34735,0.51455,0.87731,0.79574,0.98675,0.8708,0.84042,0.29454,0.42177,0.82536,0.000266532,0.000266532,0.000266532
68,1308.3,0.35052,0.51501,0.88219,0.78676,0.98851,0.86887,0.85551,0.23987,0.41164,0.80543,0.000253024,0.000253024,0.000253024
69,1326.77,0.35269,0.49903,0.88302,0.79668,0.98084,0.87322,0.86071,0.23142,0.41235,0.80379,0.000239766,0.000239766,0.000239766
70,1346.67,0.3487,0.5093,0.88094,0.79105,0.97759,0.87644,0.8499,0.27792,0.41222,0.81645,0.000226769,0.000226769,0.000226769
71,1365.19,0.35065,0.49829,0.88341,0.79019,0.98519,0.87837,0.85779,0.25013,0.4042,0.80842,0.000214046,0.000214046,0.000214046
72,1383.73,0.34029,0.49534,0.8746,0.79571,0.98611,0.87523,0.8563,0.26123,0.41144,0.81079,0.000201611,0.000201611,0.000201611
73,1402.22,0.33503,0.50202,0.87108,0.79272,0.97839,0.88573,0.87249,0.24982,0.41432,0.8056,0.000189475,0.000189475,0.000189475
74,1427.55,0.33866,0.48426,0.87915,0.8065,0.96842,0.89306,0.8815,0.22796,0.4082,0.80033,0.000177651,0.000177651,0.000177651
75,1446.78,0.33426,0.4933,0.87252,0.80169,0.97355,0.87878,0.86276,0.25339,0.41376,0.80847,0.000166149,0.000166149,0.000166149
76,1465.35,0.33521,0.48209,0.87311,0.79676,0.98152,0.88278,0.8709,0.22422,0.40611,0.79953,0.000154982,0.000154982,0.000154982
77,1483.89,0.32769,0.48941,0.87094,0.79569,0.98366,0.88153,0.86942,0.22683,0.40089,0.79965,0.000144161,0.000144161,0.000144161
78,1502.47,0.32576,0.48016,0.86425,0.80357,0.98399,0.88306,0.87045,0.21204,0.40426,0.79757,0.000133695,0.000133695,0.000133695
79,1527.57,0.32835,0.47924,0.86739,0.80401,0.98727,0.87852,0.86457,0.23335,0.39943,0.80116,0.000123596,0.000123596,0.000123596
80,1546.03,0.32665,0.46913,0.86845,0.79891,0.98514,0.8901,0.88008,0.21316,0.40192,0.79716,0.000113873,0.000113873,0.000113873
81,1564.47,0.32523,0.47186,0.8659,0.79199,0.98647,0.88724,0.87564,0.2257,0.4056,0.79902,0.000104537,0.000104537,0.000104537
82,1582.98,0.32312,0.47383,0.86977,0.80443,0.97653,0.88277,0.87335,0.21887,0.3993,0.79564,9.55951e-05,9.55951e-05,9.55951e-05
83,1601.46,0.32032,0.46886,0.86724,0.79906,0.98079,0.87354,0.86193,0.20707,0.39635,0.79463,8.70577e-05,8.70577e-05,8.70577e-05
84,1619.94,0.32124,0.48417,0.86728,0.79797,0.98463,0.88256,0.86942,0.21361,0.39799,0.7967,7.89327e-05,7.89327e-05,7.89327e-05
85,1638.35,0.31743,0.46794,0.86295,0.80007,0.9844,0.87814,0.86738,0.2153,0.39933,0.7965,7.12282e-05,7.12282e-05,7.12282e-05
86,1656.94,0.31698,0.46982,0.86329,0.79472,0.98459,0.8806,0.87272,0.20616,0.39801,0.79348,6.39518e-05,6.39518e-05,6.39518e-05
87,1675.58,0.31727,0.46913,0.86412,0.80095,0.98673,0.8808,0.8742,0.20084,0.3953,0.79195,5.71106e-05,5.71106e-05,5.71106e-05
88,1694.09,0.31891,0.45829,0.86488,0.80308,0.98329,0.87718,0.86956,0.20879,0.3927,0.79276,5.07115e-05,5.07115e-05,5.07115e-05
89,1712.59,0.31647,0.46086,0.86634,0.79366,0.98395,0.87945,0.86962,0.21421,0.39689,0.79452,4.47606e-05,4.47606e-05,4.47606e-05
90,1732.08,0.31177,0.45609,0.86339,0.79774,0.98159,0.87732,0.86877,0.20437,0.39994,0.79263,3.9264e-05,3.9264e-05,3.9264e-05
91,1753.56,0.23216,0.39993,0.83195,0.7972,0.97808,0.87841,0.86681,0.22222,0.40665,0.79801,3.4227e-05,3.4227e-05,3.4227e-05
92,1772.23,0.22774,0.39235,0.83075,0.79636,0.97972,0.87822,0.86702,0.21654,0.40543,0.795,2.96546e-05,2.96546e-05,2.96546e-05
93,1790.63,0.22635,0.38825,0.82869,0.8015,0.98103,0.88267,0.87585,0.20043,0.40217,0.79114,2.55513e-05,2.55513e-05,2.55513e-05
94,1812.13,0.22907,0.38896,0.83285,0.80459,0.98102,0.88056,0.87236,0.2068,0.40074,0.79249,2.19212e-05,2.19212e-05,2.19212e-05
95,1830.57,0.22481,0.39042,0.835,0.80426,0.97644,0.88271,0.87399,0.20709,0.40023,0.79225,1.87678e-05,1.87678e-05,1.87678e-05
96,1848.99,0.22183,0.38591,0.82951,0.80369,0.97399,0.8855,0.87579,0.20679,0.39898,0.79297,1.60943e-05,1.60943e-05,1.60943e-05
97,1874.3,0.22393,0.38987,0.82612,0.80366,0.97648,0.88526,0.87657,0.20718,0.39992,0.79262,1.39032e-05,1.39032e-05,1.39032e-05
98,1893.62,0.22226,0.38169,0.82825,0.80489,0.97363,0.88235,0.87456,0.19861,0.39868,0.79064,1.21968e-05,1.21968e-05,1.21968e-05
99,1913.4,0.22182,0.3774,0.82737,0.80252,0.97947,0.88001,0.87174,0.20261,0.40042,0.79148,1.09768e-05,1.09768e-05,1.09768e-05
100,1937.35,0.22019,0.38037,0.82981,0.80068,0.98037,0.87833,0.86996,0.20243,0.40013,0.79153,1.02443e-05,1.02443e-05,1.02443e-05
