epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
33,2181.3,0.40626,0.5469,0.89434,0.78326,0.98709,0.90331,0.87356,0.28649,0.43974,0.80658,0.000770234,0.000770234,0.000770234
34,2246.36,0.40034,0.53464,0.89029,0.78766,0.98747,0.89738,0.86597,0.29559,0.44472,0.81313,0.000756976,0.000756976,0.000756976
35,2311.69,0.4066,0.55008,0.89681,0.77898,0.99385,0.90126,0.87766,0.26578,0.43937,0.80311,0.000743468,0.000743468,0.000743468
36,2378.39,0.3971,0.52753,0.89267,0.79619,0.98888,0.88861,0.86829,0.25669,0.42585,0.80252,0.000729725,0.000729725,0.000729725
37,2443.27,0.38983,0.53176,0.88933,0.79178,0.98982,0.90471,0.88257,0.25819,0.43342,0.79981,0.000715761,0.000715761,0.000715761
38,2510.42,0.39887,0.53711,0.89535,0.78126,0.99558,0.89692,0.87938,0.24555,0.4251,0.79585,0.000701588,0.000701588,0.000701588
39,2576.87,0.39462,0.52086,0.88898,0.76916,0.99186,0.89676,0.86411,0.29663,0.44623,0.81163,0.000687222,0.000687222,0.000687222
40,2643.18,0.38824,0.52753,0.88859,0.79161,0.98953,0.90292,0.87882,0.27759,0.43356,0.80578,0.000672675,0.000672675,0.000672675
41,2709.34,0.38297,0.51183,0.88929,0.78093,0.99093,0.90423,0.88647,0.24177,0.43338,0.79861,0.000657963,0.000657963,0.000657963
42,2777.83,0.38032,0.52265,0.88733,0.79342,0.99041,0.8954,0.87168,0.27852,0.43203,0.80412,0.000643101,0.000643101,0.000643101
43,2844.18,0.37626,0.5101,0.88708,0.78024,0.98902,0.89148,0.86902,0.26175,0.43458,0.80512,0.000628101,0.000628101,0.000628101
44,2910.31,0.3823,0.51408,0.88543,0.79146,0.97916,0.89625,0.86027,0.28619,0.4458,0.80812,0.000612981,0.000612981,0.000612981
45,2976.77,0.37663,0.50828,0.88425,0.79081,0.99544,0.90158,0.88041,0.26748,0.48148,0.8021,0.000597754,0.000597754,0.000597754
46,3043.43,0.37225,0.50327,0.87929,0.79844,0.98886,0.89479,0.87408,0.26669,0.42172,0.80044,0.000582435,0.000582435,0.000582435
47,3110.07,0.36816,0.49429,0.88015,0.78574,0.98928,0.89812,0.87711,0.26954,0.43463,0.8028,0.00056704,0.00056704,0.00056704
48,3176.7,0.36901,0.49714,0.88202,0.79231,0.98238,0.8995,0.87302,0.28724,0.43059,0.8094,0.000551584,0.000551584,0.000551584
49,3243.21,0.36839,0.50307,0.87968,0.79713,0.98559,0.89194,0.86705,0.27391,0.42858,0.80161,0.000536081,0.000536081,0.000536081
50,3309.77,0.36329,0.48977,0.87996,0.7967,0.98453,0.90374,0.89172,0.22732,0.42417,0.78977,0.000520548,0.000520548,0.000520548
51,3378.16,0.35348,0.47702,0.87556,0.78269,0.99263,0.89748,0.8766,0.24878,0.41937,0.79573,0.000505,0.000505,0.000505
52,3444.49,0.35909,0.48532,0.87695,0.78166,0.98906,0.90627,0.89175,0.23641,0.41566,0.79525,0.000489452,0.000489452,0.000489452
53,3513.14,0.35245,0.47824,0.8771,0.7971,0.99088,0.89537,0.88258,0.22415,0.4097,0.79352,0.000473919,0.000473919,0.000473919
54,3579.48,0.35212,0.4706,0.87652,0.77496,0.99369,0.90128,0.8718,0.28205,0.43057,0.80954,0.000458416,0.000458416,0.000458416
55,3645.85,0.34521,0.46627,0.87389,0.79753,0.98721,0.89823,0.88407,0.25046,0.4272,0.79706,0.00044296,0.00044296,0.00044296
56,3712.12,0.35244,0.47899,0.87542,0.79078,0.98108,0.89025,0.87406,0.24967,0.42872,0.79609,0.000427565,0.000427565,0.000427565
57,3778.22,0.35898,0.47232,0.87823,0.80015,0.98724,0.89366,0.87684,0.2564,0.40938,0.7994,0.000412246,0.000412246,0.000412246
58,3844.44,0.34453,0.46621,0.87306,0.80251,0.9866,0.9017,0.88972,0.23252,0.41333,0.79285,0.000397019,0.000397019,0.000397019
59,3911.12,0.34141,0.46175,0.87192,0.7923,0.9901,0.89525,0.87794,0.24099,0.4239,0.79632,0.000381899,0.000381899,0.000381899
60,3977.87,0.34157,0.46269,0.87496,0.80179,0.98374,0.8932,0.87969,0.23291,0.41022,0.79303,0.000366899,0.000366899,0.000366899
61,4044.3,0.33997,0.45124,0.86643,0.79921,0.99136,0.89834,0.8854,0.22577,0.4119,0.79019,0.000352037,0.000352037,0.000352037
62,4110.06,0.34099,0.45559,0.86754,0.78955,0.98497,0.88761,0.87673,0.22147,0.41243,0.78959,0.000337325,0.000337325,0.000337325
63,4175.67,0.33313,0.44066,0.86604,0.78657,0.99136,0.88614,0.87158,0.23331,0.41233,0.79074,0.000322778,0.000322778,0.000322778
64,4241.01,0.33401,0.44538,0.86705,0.80214,0.97984,0.89164,0.88011,0.22283,0.4119,0.78863,0.000308412,0.000308412,0.000308412
65,4306.68,0.33193,0.44831,0.8673,0.80312,0.97672,0.89766,0.88591,0.21782,0.40368,0.78888,0.000294239,0.000294239,0.000294239
66,4372.38,0.33004,0.44645,0.86603,0.80491,0.97717,0.89663,0.88507,0.23693,0.4136,0.79519,0.000280275,0.000280275,0.000280275
67,4437.99,0.32981,0.4422,0.86764,0.80004,0.97994,0.88827,0.87939,0.20925,0.40682,0.78699,0.000266532,0.000266532,0.000266532
68,4503.65,0.32297,0.42951,0.86438,0.80786,0.9766,0.8938,0.88012,0.21989,0.41027,0.78867,0.000253024,0.000253024,0.000253024
69,4569.2,0.32751,0.42647,0.86682,0.80044,0.98181,0.89193,0.88032,0.22653,0.41289,0.79109,0.000239766,0.000239766,0.000239766
70,4634.9,0.32762,0.43404,0.86606,0.79817,0.97697,0.89033,0.87613,0.23013,0.41374,0.79236,0.000226769,0.000226769,0.000226769
71,4699.67,0.32156,0.42915,0.86284,0.80202,0.97948,0.90008,0.88946,0.20877,0.41014,0.78538,0.000214046,0.000214046,0.000214046
72,4764.3,0.31948,0.41909,0.86132,0.80681,0.976,0.89648,0.8859,0.21864,0.40899,0.78767,0.000201611,0.000201611,0.000201611
73,4828.72,0.31974,0.42663,0.86263,0.79527,0.97911,0.89421,0.88422,0.21474,0.40652,0.78599,0.000189475,0.000189475,0.000189475
74,4893.24,0.31241,0.41118,0.86044,0.80176,0.98201,0.89173,0.87958,0.21928,0.40606,0.78697,0.000177651,0.000177651,0.000177651
75,4958.07,0.31414,0.41578,0.86169,0.80174,0.97729,0.89505,0.87926,0.23515,0.40515,0.79132,0.000166149,0.000166149,0.000166149
76,5022.55,0.31071,0.41519,0.85799,0.80408,0.97215,0.88491,0.87457,0.20808,0.41279,0.78325,0.000154982,0.000154982,0.000154982
77,5087.18,0.30628,0.40609,0.85821,0.80625,0.97864,0.89084,0.88196,0.21252,0.40077,0.78574,0.000144161,0.000144161,0.000144161
78,5152.21,0.30822,0.41614,0.8554,0.80324,0.97933,0.8937,0.88259,0.21434,0.39995,0.78567,0.000133695,0.000133695,0.000133695
79,5216.89,0.30403,0.40242,0.8586,0.80817,0.97633,0.89171,0.88447,0.20447,0.40153,0.78392,0.000123596,0.000123596,0.000123596
80,5281.52,0.30439,0.40647,0.85739,0.80913,0.97095,0.89144,0.8817,0.21714,0.40285,0.78625,0.000113873,0.000113873,0.000113873
81,5346.31,0.30256,0.40455,0.85407,0.80674,0.97712,0.89294,0.88352,0.21722,0.40495,0.78643,0.000104537,0.000104537,0.000104537
82,5410.91,0.29841,0.39866,0.85392,0.80546,0.97606,0.89529,0.88392,0.2282,0.41143,0.7899,9.55951e-05,9.55951e-05,9.55951e-05
83,5475.82,0.29905,0.39361,0.85611,0.81335,0.97456,0.89648,0.88808,0.21086,0.40231,0.78444,8.70577e-05,8.70577e-05,8.70577e-05
84,5540.29,0.29341,0.3873,0.85389,0.80358,0.97988,0.89513,0.88605,0.20623,0.40477,0.7836,7.89327e-05,7.89327e-05,7.89327e-05
85,5604.86,0.29668,0.38705,0.85312,0.8103,0.97495,0.89282,0.88363,0.20663,0.40184,0.78394,7.12282e-05,7.12282e-05,7.12282e-05
86,5669.52,0.29477,0.39204,0.85421,0.81143,0.97628,0.89145,0.88028,0.22277,0.41015,0.78738,6.39518e-05,6.39518e-05,6.39518e-05
87,5734.29,0.29324,0.38626,0.85098,0.80664,0.97849,0.89465,0.88464,0.21196,0.40701,0.78567,5.71106e-05,5.71106e-05,5.71106e-05
88,5798.66,0.28947,0.3868,0.84894,0.8079,0.96872,0.89484,0.88629,0.20079,0.40252,0.78262,5.07115e-05,5.07115e-05,5.07115e-05
89,5863.51,0.2878,0.38088,0.85194,0.80602,0.97065,0.88691,0.87722,0.20681,0.40481,0.7836,4.47606e-05,4.47606e-05,4.47606e-05
90,5928.13,0.2929,0.38926,0.85514,0.80835,0.96561,0.8884,0.88026,0.2068,0.40123,0.78378,3.9264e-05,3.9264e-05,3.9264e-05
91,5995.13,0.2135,0.32014,0.8182,0.80573,0.96539,0.88243,0.87424,0.2004,0.40703,0.78242,3.4227e-05,3.4227e-05,3.4227e-05
92,6059.84,0.21234,0.31448,0.81712,0.80462,0.96567,0.88212,0.87385,0.1939,0.40845,0.78064,2.96546e-05,2.96546e-05,2.96546e-05
93,6124.26,0.20814,0.31154,0.81141,0.80255,0.96295,0.88613,0.87805,0.20006,0.4085,0.78185,2.55513e-05,2.55513e-05,2.55513e-05
94,6188.75,0.20651,0.30864,0.81602,0.80639,0.963,0.88772,0.87984,0.19768,0.41097,0.78137,2.19212e-05,2.19212e-05,2.19212e-05
95,6253.07,0.2068,0.3123,0.81581,0.8056,0.9651,0.88723,0.87848,0.19863,0.41034,0.7817,1.87678e-05,1.87678e-05,1.87678e-05
96,6317.41,0.20493,0.30715,0.81214,0.80459,0.96554,0.88861,0.87988,0.20095,0.41009,0.78245,1.60943e-05,1.60943e-05,1.60943e-05
97,6381.76,0.20338,0.30555,0.81564,0.80894,0.96244,0.88768,0.87902,0.19673,0.40713,0.78136,1.39032e-05,1.39032e-05,1.39032e-05
98,6446.19,0.20513,0.3074,0.81356,0.81187,0.96073,0.88882,0.88012,0.19938,0.41012,0.78209,1.21968e-05,1.21968e-05,1.21968e-05
99,6510.5,0.20448,0.30382,0.81341,0.80662,0.96597,0.88505,0.87695,0.19325,0.40846,0.78059,1.09768e-05,1.09768e-05,1.09768e-05
100,6574.8,0.20409,0.30291,0.80965,0.80558,0.96412,0.88608,0.8775,0.19544,0.40993,0.78102,1.02443e-05,1.02443e-05,1.02443e-05
